ARTICULO;SABCT;CANAL;ZONA_CONSOLIDADO;Ene-25;Feb-25;Mar-25;Abr-25;May-25;Jun-25;Jul-25;Ago-25;Set-25;Oct-25;Nov-25;Dic-25;Ene-26
LEDPAN-48WA-LF;S;MINORISTA;PROVINCIA CENTRO;613;0;274;746;1,184;0;322;1,183;0;1,518;18;357;0
LEDPAN-48WA-LF;S;MINORISTA;PROVINCIA NORTE;2,288;290;271;292;591;0;1,060;0;0;0;322;0;0
LEDPAN-48WA-LF;S;MINORISTA;PROVINCIA SUR;1,229;3,876;2,566;285;2,068;408;2,399;1,469;1,009;1,225;466;273;313
LEDST5M-72WRGB;S;INTEGRADOR;PROVINCIA CENTRO;0;0;0;0;197;0;0;0;0;0;0;0;0
LEDST5M-72WRGB;S;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;161;0;161;0;0
LEDST5M-72WRGB;S;MINORISTA;LIMA;0;0;0;31;0;0;0;0;54;0;0;0;0
LEDST5M-72WRGB;S;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;763;0;0;0;0
LEDST5M-72WRGB;S;MINORISTA;MARSANO;0;207;0;186;376;0;153;0;822;0;322;313;0
LEDST5M-72WRGB;S;MINORISTA;PROVINCIA CENTRO;48;0;0;0;0;56;0;56;0;0;0;0;0
LEDST5M-72WRGB;S;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;0;16;0
LEDST5M-72WRGB;S;MINORISTA;PROVINCIA SUR;270;373;0;52;0;394;0;0;0;0;0;0;-9
LEDST5M-72WRGB;S;RETAIL;LIMA;424;722;713;583;330;510;1,860;646;399;1,350;432;471;982
PB88502X-CN;S;INTEGRADOR;LIMA;38;0;0;0;0;0;0;0;0;0;0;0;0
PB88502X-CN;S;INTEGRADOR;LIMA;71;72;620;159;283;0;107;0;354;515;0;35;307
PB88502X-CN;S;INTEGRADOR;PROVINCIA CENTRO;0;0;39;0;0;0;0;0;0;35;0;0;0
PB88502X-CN;S;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;181;0;199;0;0;0;0;0;346
PB88502X-CN;S;INTEGRADOR;PROVINCIA ORIENTE;0;0;18;0;0;0;0;0;0;0;0;0;0
PB88502X-CN;S;INTEGRADOR;PROVINCIA SUR;0;93;54;0;0;0;72;0;0;53;0;0;53
PB88502X-CN;S;MINORISTA;AZANGARO;3,882;0;1,217;516;3,184;86;2,582;0;3,976;2,083;0;430;344
PB88502X-CN;S;MINORISTA;COMPUPALACE;0;413;145;0;1,377;0;0;0;0;172;0;34;0
PB88502X-CN;S;MINORISTA;LIMA;1,789;0;621;36;283;0;903;0;284;494;0;106;141
PB88502X-CN;S;MINORISTA;MALVINAS;3,615;0;3,735;0;5,864;0;1,377;0;2,725;4,648;379;2,978;2,760
PB88502X-CN;S;MINORISTA;MARSANO;1,152;56;1,398;740;1,038;17;935;0;1,274;1,721;0;2,306;0
PB88502X-CN;S;MINORISTA;PARURO;551;0;1,205;0;1,463;0;1,205;0;430;1,205;0;1,549;0
PB88502X-CN;S;MINORISTA;PROVINCIA CENTRO;1,224;0;468;689;1,050;54;856;0;777;397;0;69;158
PB88502X-CN;S;MINORISTA;PROVINCIA NORTE;706;72;172;103;215;0;466;0;767;0;0;605;433
PB88502X-CN;S;MINORISTA;PROVINCIA SUR;1,538;0;724;0;878;54;1,190;0;561;574;0;1,160;139
PB88502X-CN;S;MINORISTA;WILSON;4,215;363;2,014;0;4,910;0;3,118;34;3,443;4,682;0;5,820;461
PB88502X-CN;S;OPERADORES;LIMA;0;0;91;0;19;0;0;0;0;0;0;0;94
PFM320;S;INTEGRADOR;CALLAO;0;0;0;0;0;0;65;0;60;0;0;0;0
PFM320;S;INTEGRADOR;LIMA;569;556;64;118;286;32;360;108;843;0;0;475;0
PFM320;S;INTEGRADOR;PROVINCIA NORTE;27;126;0;0;0;0;90;0;0;0;0;36;0
PFM320;S;INTEGRADOR;PROVINCIA ORIENTE;0;0;54;0;0;88;0;0;0;88;0;0;66
PFM320;S;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;0;0;0;0;219
PFM320;S;MINORISTA;COMPUPALACE;0;0;0;0;0;212;0;828;0;0;205;0;0
PFM320;S;MINORISTA;LIMA;801;146;62;442;248;140;21;1,130;0;136;35;1,037;0
PFM320;S;MINORISTA;MALVINAS;779;1,913;1,927;1,439;999;1,952;857;1,052;1,039;1,683;1,840;1,359;88
PFM320;S;MINORISTA;MARSANO;587;219;219;482;219;569;902;350;701;131;438;847;307
PFM320;S;MINORISTA;PARURO;2,497;2,871;1,346;1,412;434;627;1,413;798;2,114;863;1,242;1,677;639
PFM320;S;MINORISTA;PROVINCIA CENTRO;957;0;329;219;223;499;350;679;285;283;0;569;197
PFM320;S;MINORISTA;PROVINCIA NORTE;1,500;1,390;2,089;868;2,254;4,116;242;1,708;1,800;935;2,416;3,314;219
PFM320;S;MINORISTA;PROVINCIA SUR;1,236;357;347;1,337;1,161;1,716;1,002;44;592;567;473;1,139;348
PFM320;S;MINORISTA;WILSON;1,292;460;438;1,423;1,637;337;2,969;1,247;304;1,295;0;280;1,318
PFM320;S;OPERADORES;LIMA;0;0;0;0;5;0;0;0;0;0;0;0;0
PFM320;S;RETAIL;LIMA;625;418;606;433;70;0;89;254;0;0;0;0;0
PFM325D-1210US;S;INTEGRADOR;LIMA;28;236;272;25;257;27;245;9;223;11;140;209;21
PFM325D-1210US;S;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;42;0;0;0;0;0;0
PFM325D-1210US;S;INTEGRADOR;PROVINCIA ORIENTE;0;0;42;0;0;0;0;0;0;0;0;0;0
PFM325D-1210US;S;MINORISTA;COMPUPALACE;0;0;0;0;410;0;0;773;0;0;383;0;0
PFM325D-1210US;S;MINORISTA;LIMA;336;156;201;105;301;820;164;107;0;123;41;130;0
PFM325D-1210US;S;MINORISTA;MALVINAS;246;303;256;0;200;401;201;81;234;60;30;447;0
PFM325D-1210US;S;MINORISTA;MARSANO;410;328;103;307;410;348;307;408;204;164;204;479;204
PFM325D-1210US;S;MINORISTA;PARURO;1,257;106;577;721;40;403;317;91;233;144;386;727;21
PFM325D-1210US;S;MINORISTA;PROVINCIA CENTRO;738;176;332;103;256;267;144;308;555;62;103;369;21
PFM325D-1210US;S;MINORISTA;PROVINCIA NORTE;1,046;812;1,201;865;1,350;2,073;185;641;774;364;1,121;1,848;103
PFM325D-1210US;S;MINORISTA;PROVINCIA SUR;1,070;1,321;196;1,783;135;614;1,796;463;163;509;319;325;107
PFM325D-1210US;S;MINORISTA;WILSON;41;256;305;237;100;62;80;0;161;296;2;61;168
PFM325D-1210US;S;RETAIL;LIMA;301;374;364;346;96;0;0;0;86;0;0;0;0
PFM800-E;S;INTEGRADOR;LIMA;118;92;417;52;62;19;86;2;246;92;0;0;0
PFM800-E;S;INTEGRADOR;PROVINCIA NORTE;18;65;18;25;36;9;0;11;2;0;0;0;0
PFM800-E;S;INTEGRADOR;PROVINCIA ORIENTE;0;0;35;0;0;0;0;0;0;35;0;0;0
PFM800-E;S;MINORISTA;AZANGARO;0;0;0;0;0;7;25;0;0;0;0;0;0
PFM800-E;S;MINORISTA;COMPUPALACE;0;0;527;0;0;681;0;0;0;0;0;0;0
PFM800-E;S;MINORISTA;LIMA;373;462;775;0;292;708;53;90;0;0;0;0;0
PFM800-E;S;MINORISTA;MALVINAS;552;1,968;818;345;2,751;785;0;174;962;166;0;0;0
PFM800-E;S;MINORISTA;MARSANO;575;387;541;528;317;493;188;668;129;141;18;0;0
PFM800-E;S;MINORISTA;PARURO;1,368;1,448;3,045;1,245;313;278;362;1,282;856;701;0;0;0
PFM800-E;S;MINORISTA;PROVINCIA CENTRO;768;696;1,373;204;517;246;326;229;918;15;0;0;0
PFM800-E;S;MINORISTA;PROVINCIA NORTE;2,084;2,822;2,952;1,218;3,058;5,033;867;2,313;1,915;78;0;2;0
PFM800-E;S;MINORISTA;PROVINCIA SUR;1,322;1,767;729;1,228;504;945;731;1,192;356;50;0;18;0
PFM800-E;S;MINORISTA;WILSON;821;1,412;565;804;429;671;88;619;1,909;242;0;0;0
PFM800-E;S;OPERADORES;LIMA;0;0;15;0;0;0;191;0;0;0;0;0;0
PFM800-E;S;OPERADORES;PROVINCIA NORTE;0;18;0;0;0;0;0;0;0;0;0;0;0
PFM800-E;S;RETAIL;LIMA;779;692;985;681;778;667;463;1,002;867;950;637;541;568
PFM800-E-P20;S;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;36;297;110
PFM800-E-P20;S;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;36;0;0
PFM800-E-P20;S;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;70;761;107
PFM800-E-P20;S;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;742;139;925;246
PFM800-E-P20;S;MINORISTA;MARSANO;0;0;0;0;0;0;0;0;0;35;702;269;35
PFM800-E-P20;S;MINORISTA;PARURO;0;0;0;0;0;0;0;0;0;0;1,065;820;1,719
PFM800-E-P20;S;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;246;351;842;351
PFM800-E-P20;S;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;339;2,316;5,680;175
PFM800-E-P20;S;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;175;898;1,076;176
PFM800-E-P20;S;MINORISTA;WILSON;0;0;0;0;0;0;0;0;0;0;0;140;982
PFM920I-5EUN;S;INTEGRADOR;LIMA;413;232;174;0;0;116;1,627;0;1,408;0;0;0;1,146
PFM920I-5EUN;S;MINORISTA;COMPUPALACE;0;0;0;0;0;3,280;0;588;2,138;0;0;0;0
PFM920I-5EUN;S;MINORISTA;LIMA;57;0;0;0;0;0;0;921;1,093;0;0;0;1,695
PFM920I-5EUN;S;MINORISTA;MALVINAS;848;0;944;0;0;2,877;0;1,659;492;0;0;0;4,521
PFM920I-5EUN;S;MINORISTA;PARURO;1,385;0;0;0;0;6,450;0;1,106;5,396;0;0;0;4,239
PFM920I-5EUN;S;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;0;0;0;175
PFM920I-5EUN;S;MINORISTA;PROVINCIA NORTE;1,809;0;161;0;0;4,944;0;2,680;1,091;0;283;0;0
PFM920I-5EUN;S;MINORISTA;PROVINCIA SUR;565;0;0;0;0;848;1,380;0;0;0;0;0;235
PFM920I-5EUN;S;MINORISTA;WILSON;226;0;0;0;0;4,185;0;2,734;1,826;0;0;0;1,860
PPBL-18WLF;S;MINORISTA;AZANGARO;0;277;-3;0;951;764;333;824;663;1,224;509;0;0
PPBL-18WLF;S;MINORISTA;CALLAO;0;0;0;0;0;0;0;0;84;0;113;0;113
PPBL-18WLF;S;MINORISTA;LIMA;-3;255;0;-3;0;255;255;0;204;0;0;255;53
PPBL-18WLF;S;MINORISTA;MALVINAS;0;2,056;0;0;1,741;2,365;333;3,174;848;674;953;153;1,142
PPBL-18WLF;S;MINORISTA;MARSANO;113;305;282;-3;868;962;781;0;336;368;423;166;316
PPBL-18WLF;S;MINORISTA;PROVINCIA CENTRO;515;841;0;0;906;112;672;113;728;560;560;104;509
PPBL-18WLF;S;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;934;0;199;196;891;170
PPBL-18WLF;S;MINORISTA;PROVINCIA SUR;77;1,563;57;0;1,009;761;422;317;719;967;103;1,029;0
PPBL-18WLF;S;RETAIL;LIMA;1,787;836;711;218;799;314;456;782;558;801;771;821;1,010
PPBL-24WLF;S;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;153;0;0
PPBL-24WLF;S;MINORISTA;AZANGARO;864;0;0;151;1,148;79;213;442;684;366;0;0;0
PPBL-24WLF;S;MINORISTA;CALLAO;0;0;0;0;0;0;0;0;117;0;0;0;158
PPBL-24WLF;S;MINORISTA;LIMA;0;213;284;313;213;0;0;0;142;0;0;1,120;0
PPBL-24WLF;S;MINORISTA;MALVINAS;664;427;142;0;285;356;357;1,515;339;225;716;0;762
PPBL-24WLF;S;MINORISTA;MARSANO;395;0;119;350;79;658;158;0;271;552;-3;0;507
PPBL-24WLF;S;MINORISTA;PROVINCIA CENTRO;0;71;0;0;0;417;715;76;383;1,228;382;0;533
PPBL-24WLF;S;MINORISTA;PROVINCIA NORTE;0;224;229;0;448;71;0;0;76;79;800;0;79
PPBL-24WLF;S;MINORISTA;PROVINCIA SUR;647;585;0;1,700;827;316;917;152;916;584;0;229;0
PPBL-24WLF;S;RETAIL;LIMA;342;553;630;556;420;354;718;217;438;590;455;380;2,205
RE205;S;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;34
RE205;S;MINORISTA;COMPUPALACE;0;101;0;0;233;62;0;80;0;161;0;129;80
RE205;S;MINORISTA;LIMA;0;0;16;0;0;160;416;0;0;416;166;299;0
RE205;S;MINORISTA;MALVINAS;0;208;208;0;83;0;0;0;0;0;0;0;0
RE205;S;MINORISTA;PARURO;0;0;200;42;80;32;32;199;164;116;199;0;0
RE205;S;MINORISTA;PROVINCIA CENTRO;0;0;0;363;0;66;0;0;137;170;0;0;69
RE205;S;MINORISTA;PROVINCIA NORTE;0;0;0;0;48;33;0;238;50;0;166;50;0
RE205;S;MINORISTA;PROVINCIA SUR;0;663;1,083;422;187;269;273;0;230;560;266;483;0
RE205;S;MINORISTA;WILSON;0;498;62;1,086;241;712;401;534;644;227;0;654;266
RE205;S;RETAIL;LIMA;6,995;13,182;7,948;5,334;10,433;4,240;7,204;4,435;8,874;2,514;5,258;2,654;15,645
REFELE-200WLF;S;INTEGRADOR;LIMA;0;0;0;0;122;116;1,163;0;0;0;0;0;0
REFELE-200WLF;S;MINORISTA;AZANGARO;0;0;233;897;0;0;424;661;447;444;0;0;434
REFELE-200WLF;S;MINORISTA;LIMA;0;0;350;228;0;0;0;0;0;465;0;0;0
REFELE-200WLF;S;MINORISTA;MALVINAS;0;0;1,246;0;0;508;403;551;1,939;424;1,514;424;1,908
REFELE-200WLF;S;MINORISTA;MARSANO;0;0;306;220;559;557;367;424;441;233;245;245;0
REFELE-200WLF;S;MINORISTA;PROVINCIA CENTRO;0;0;1,218;901;0;661;1,730;0;432;790;-22;45;661
REFELE-200WLF;S;MINORISTA;PROVINCIA NORTE;0;0;441;485;0;1,171;111;585;0;661;1,208;0;830
REFELE-200WLF;S;MINORISTA;PROVINCIA SUR;0;0;2,761;1,923;3,268;1,340;788;331;624;3,279;849;0;0
SE-12V1A;S;INTEGRADOR;LIMA;0;0;0;0;36;209;0;0;92;0;0;0;0
SE-12V1A;S;INTEGRADOR;PROVINCIA NORTE;4;0;0;0;0;0;0;0;0;0;0;0;0
SE-12V1A;S;INTEGRADOR;PROVINCIA ORIENTE;0;0;0;0;0;0;0;0;0;0;0;0;27
SE-12V1A;S;MINORISTA;LIMA;0;0;0;2;180;0;0;0;0;0;0;4;0
SE-12V1A;S;MINORISTA;PARURO;0;0;212;0;0;27;361;144;0;0;0;0;0
SE-12V1A;S;MINORISTA;PROVINCIA CENTRO;234;1,102;72;641;900;202;36;888;-272;0;0;1,871;360
SE-12V1A;S;MINORISTA;PROVINCIA NORTE;334;806;126;1,259;851;0;743;444;634;0;-2;1,008;293
SE-12V1A;S;MINORISTA;PROVINCIA SUR;676;0;216;0;16;90;216;37;89;0;0;0;22
SE-12V1A;S;OPERADORES;LIMA;0;0;0;0;0;0;24;0;0;0;0;0;0
SE-12V2A;S;INTEGRADOR;LIMA;0;0;383;54;274;0;249;249;0;0;0;13;0
SE-12V2A;S;INTEGRADOR;PROVINCIA NORTE;5;0;57;0;0;13;0;0;0;0;0;0;0
SE-12V2A;S;INTEGRADOR;PROVINCIA ORIENTE;0;0;52;0;0;0;0;0;0;0;0;0;51
SE-12V2A;S;MINORISTA;LIMA;0;14;18;55;276;0;0;0;0;0;0;5;0
SE-12V2A;S;MINORISTA;PARURO;0;251;497;124;0;62;0;201;0;0;0;100;0
SE-12V2A;S;MINORISTA;PROVINCIA CENTRO;1,382;1,295;25;706;735;69;0;301;-229;0;0;1,226;33
SE-12V2A;S;MINORISTA;PROVINCIA NORTE;1,514;942;135;1,257;1,284;579;675;1,411;846;0;-3;1,583;0
SE-12V2A;S;MINORISTA;PROVINCIA SUR;66;268;382;176;22;492;0;254;0;0;0;1,037;0
SE-12V2A;S;MINORISTA;WILSON;0;0;0;0;0;123;0;0;0;0;0;176;0
SE-12V2A;S;OPERADORES;LIMA;0;0;0;0;0;15;0;0;0;0;0;0;0
SE-12V2A;S;OPERADORES;PROVINCIA CENTRO;0;0;0;14;0;0;0;0;0;0;0;0;0
SG-45W-LF;S;INTEGRADOR;LIMA;0;0;0;0;0;0;2,036;0;0;0;0;0;0
SG-45W-LF;S;MINORISTA;AZANGARO;0;0;0;0;1,373;763;3,046;737;1,881;2,445;410;2,736;1,691
SG-45W-LF;S;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;330;0;0;0
SG-45W-LF;S;MINORISTA;MALVINAS;0;0;0;0;1,373;246;1,513;7,712;2,169;2,203;2,663;1,339;520
SG-45W-LF;S;MINORISTA;MARSANO;0;0;0;0;0;483;229;0;881;359;923;103;195
SG-45W-LF;S;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;229;0;0;0
SG-45W-LF;S;MINORISTA;PROVINCIA NORTE;0;0;0;0;492;0;0;148;0;445;0;1,227;0
SG-45W-LF;S;MINORISTA;PROVINCIA SUR;0;0;0;0;0;1,426;2,740;1,194;0;0;805;390;-107
SG-DS18018ADF-18WLF;S;INTEGRADOR;LIMA;0;132;0;0;114;45;0;0;0;0;0;0;0
SG-DS18018ADF-18WLF;S;MINORISTA;AZANGARO;411;210;254;0;235;0;0;0;90;128;0;0;0
SG-DS18018ADF-18WLF;S;MINORISTA;CALLAO;0;0;0;0;0;48;0;0;0;0;0;0;0
SG-DS18018ADF-18WLF;S;MINORISTA;LIMA;51;11;131;23;0;0;238;0;0;0;0;0;0
SG-DS18018ADF-18WLF;S;MINORISTA;MALVINAS;79;0;0;0;1,059;157;-9;0;0;0;0;0;0
SG-DS18018ADF-18WLF;S;MINORISTA;MARSANO;303;53;252;94;220;0;47;0;0;0;0;0;0
SG-DS18018ADF-18WLF;S;MINORISTA;PROVINCIA CENTRO;0;433;358;0;765;636;189;424;0;981;-4;234;0
SG-DS18018ADF-18WLF;S;MINORISTA;PROVINCIA NORTE;316;0;427;324;518;0;424;558;0;0;0;402;0
SG-DS18018ADF-18WLF;S;MINORISTA;PROVINCIA SUR;422;364;288;313;376;383;0;0;0;0;-264;90;0
SG-DS18018ADF-18WLF;S;RETAIL;LIMA;0;0;0;0;0;0;1;0;0;0;0;0;0
SG-DS18018ADF-24WLF;S;INTEGRADOR;LIMA;305;75;0;0;37;183;220;0;0;0;0;0;0
SG-DS18018ADF-24WLF;S;MINORISTA;AZANGARO;507;229;0;113;339;169;671;169;1,070;0;0;0;0
SG-DS18018ADF-24WLF;S;MINORISTA;CALLAO;0;0;0;0;0;79;0;0;0;0;0;0;0
SG-DS18018ADF-24WLF;S;MINORISTA;LIMA;32;257;314;119;0;736;181;0;0;0;0;0;0
SG-DS18018ADF-24WLF;S;MINORISTA;MALVINAS;1,594;1,780;342;3,220;0;811;326;0;331;0;-6;0;-11
SG-DS18018ADF-24WLF;S;MINORISTA;MARSANO;159;79;0;0;0;154;77;77;0;0;0;0;0
SG-DS18018ADF-24WLF;S;MINORISTA;PROVINCIA CENTRO;0;394;397;735;835;275;285;696;0;0;0;0;0
SG-DS18018ADF-24WLF;S;MINORISTA;PROVINCIA NORTE;397;119;1,018;77;0;386;386;397;31;0;339;0;0
SG-DS18018ADF-24WLF;S;MINORISTA;PROVINCIA SUR;397;283;0;567;153;486;0;0;0;0;-397;0;0
SG-DS24018-18LF;S;INTEGRADOR;LIMA;0;0;0;0;0;51;0;0;0;0;0;0;0
SG-DS24018-18LF;S;MINORISTA;AZANGARO;0;108;153;0;0;798;407;0;419;446;0;0;463
SG-DS24018-18LF;S;MINORISTA;LIMA;0;0;153;0;0;0;0;0;153;-3;0;0;0
SG-DS24018-18LF;S;MINORISTA;MALVINAS;0;1,728;1,261;0;0;2,540;1,294;-3;737;376;0;0;1,408
SG-DS24018-18LF;S;MINORISTA;MARSANO;0;254;266;0;0;597;226;0;529;430;-3;-3;113
SG-DS24018-18LF;S;MINORISTA;PROVINCIA CENTRO;0;460;-6;105;108;362;865;0;168;153;-5;0;0
SG-DS24018-18LF;S;MINORISTA;PROVINCIA NORTE;0;28;0;113;20;102;254;0;0;306;0;0;57
SG-DS24018-18LF;S;MINORISTA;PROVINCIA SUR;0;560;444;255;282;1,152;380;0;466;857;0;52;152
SG-SML45W-LF;S;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;55;0;0;0;0
SG-SML45W-LF;S;MINORISTA;AZANGARO;5,815;0;8,474;795;0;0;0;0;0;0;0;0;-12
SG-SML45W-LF;S;MINORISTA;LIMA;0;0;0;1,158;0;0;83;0;0;0;0;0;0
SG-SML45W-LF;S;MINORISTA;MALVINAS;3,714;-12;3,941;0;0;0;0;0;0;0;0;0;0
SG-SML45W-LF;S;MINORISTA;MARSANO;3,025;0;2,034;0;0;0;0;0;0;0;0;0;0
SG-SML45W-LF;S;MINORISTA;PROVINCIA CENTRO;0;0;498;0;0;0;0;0;0;0;0;0;0
SG-SML45W-LF;S;MINORISTA;PROVINCIA NORTE;0;0;307;0;0;0;0;0;0;0;0;0;0
SG-SML45W-LF;S;MINORISTA;PROVINCIA SUR;0;0;0;492;148;0;0;0;0;0;0;0;0
SG-SPOT10W-LF;S;INTEGRADOR;LIMA;0;0;0;0;228;0;0;0;0;0;0;61;0
SG-SPOT10W-LF;S;MINORISTA;AZANGARO;0;203;0;458;415;0;373;0;0;0;378;0;0
SG-SPOT10W-LF;S;MINORISTA;LIMA;0;0;0;0;0;0;112;0;0;0;0;0;0
SG-SPOT10W-LF;S;MINORISTA;MALVINAS;0;0;407;0;203;0;79;184;0;0;0;0;0
SG-SPOT10W-LF;S;MINORISTA;MARSANO;0;203;0;24;254;0;0;0;0;0;0;0;0
SG-SPOT10W-LF;S;MINORISTA;PROVINCIA CENTRO;0;110;638;229;0;0;52;0;270;0;0;124;279
SG-SPOT10W-LF;S;MINORISTA;PROVINCIA NORTE;0;402;0;175;0;0;0;0;0;93;0;387;0
SG-SPOT10W-LF;S;MINORISTA;PROVINCIA SUR;0;238;0;969;1,273;282;411;203;796;188;746;9;0
SG-SPOT10W-LF;S;RETAIL;LIMA;5,037;1,080;991;1,314;1,455;2,218;1,353;1,262;1,047;1,328;1,146;1,892;1,049
TAPO C200;S;INTEGRADOR;LIMA;858;429;798;798;0;997;831;66;499;0;1,496;3,589;0
TAPO C200;S;MINORISTA;COMPUPALACE;89;0;83;0;0;885;0;0;547;0;1,609;0;0
TAPO C200;S;MINORISTA;LIMA;38;90;0;0;0;0;667;0;0;0;83;507;0
TAPO C200;S;MINORISTA;MARSANO;0;0;0;66;0;0;0;0;0;0;0;0;0
TAPO C200;S;MINORISTA;PARURO;0;0;0;100;0;0;50;0;0;0;0;0;0
TAPO C200;S;MINORISTA;PROVINCIA CENTRO;449;240;71;34;0;34;34;137;372;0;69;0;0
TAPO C200;S;MINORISTA;PROVINCIA SUR;660;74;1,021;0;332;314;0;0;499;-499;239;66;0
TAPO C200;S;MINORISTA;WILSON;577;497;1,493;249;0;150;283;0;0;-18;1,298;1,369;0
TAPO C200;S;RETAIL;LIMA;14,739;0;16,292;9,323;5,303;12,358;14,409;3,853;7,672;17,729;5,436;17,174;3,884
TAPO C210;S;INTEGRADOR;LIMA;0;0;800;206;0;0;859;0;344;18;842;2,131;0
TAPO C210;S;MINORISTA;COMPUPALACE;2,288;0;333;0;0;1,897;666;815;1,997;0;4,659;499;3,328
TAPO C210;S;MINORISTA;LIMA;158;76;413;0;0;0;1,630;699;175;0;1,048;1,224;1,745
TAPO C210;S;MINORISTA;PARURO;0;76;34;0;0;0;86;0;0;0;413;0;0
TAPO C210;S;MINORISTA;PROVINCIA CENTRO;177;335;52;212;0;0;231;0;89;382;18;71;122
TAPO C210;S;MINORISTA;PROVINCIA NORTE;457;76;275;447;0;344;120;0;314;78;0;172;0
TAPO C210;S;MINORISTA;PROVINCIA SUR;1,205;131;1,034;474;0;1,017;0;160;416;0;949;461;388
TAPO C210;S;MINORISTA;WILSON;1,816;1,003;2,980;5,689;0;1,375;6,633;344;582;2,433;0;1,755;0
TAPO C210;S;OPERADORES;LIMA;0;360;0;0;0;0;0;0;0;0;0;0;0
TAPO C210;S;RETAIL;LIMA;10,900;6,559;11,556;12,257;723;9,871;8,993;7,827;0;14,014;2,958;11,693;11,559
TL-MR6400;S;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;0;57;0
TL-MR6400;S;MINORISTA;MARSANO;0;0;0;0;0;0;0;0;0;0;135;0;0
TL-MR6400;S;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;0;0;295;0
TL-MR6400;S;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;336;0;0;0
TL-MR6400;S;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;57;0;232;0
TL-MR6400;S;MINORISTA;WILSON;0;0;0;0;0;0;0;0;0;0;680;11,392;0
TL-MR6400APAC;S;INTEGRADOR;LIMA;1,524;128;0;1,215;0;0;0;0;766;1,179;4,162;0;0
TL-MR6400APAC;S;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;627;0;0;0
TL-MR6400APAC;S;INTEGRADOR;PROVINCIA SUR;1,074;64;0;120;0;0;0;0;0;0;0;0;1,768
TL-MR6400APAC;S;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;114;0;0;0;228
TL-MR6400APAC;S;MINORISTA;COMPUPALACE;4,558;0;0;0;3,586;8,504;171;2,759;3,272;0;0;0;228
TL-MR6400APAC;S;MINORISTA;LIMA;1,239;0;1,140;1,368;230;519;118;0;-62;684;-342;0;0
TL-MR6400APAC;S;MINORISTA;MALVINAS;310;0;0;1,140;342;171;570;879;580;0;0;0;0
TL-MR6400APAC;S;MINORISTA;MARSANO;0;0;0;171;0;0;0;0;0;0;0;0;0
TL-MR6400APAC;S;MINORISTA;PARURO;1,633;0;773;1,420;285;2,906;227;570;570;0;228;0;0
TL-MR6400APAC;S;MINORISTA;PROVINCIA CENTRO;1,059;0;228;1,236;2,525;353;637;981;349;177;1,768;0;177
TL-MR6400APAC;S;MINORISTA;PROVINCIA NORTE;2,808;0;1,204;3,002;1,935;3,429;348;295;1,596;1,542;521;1,026;577
TL-MR6400APAC;S;MINORISTA;PROVINCIA SUR;3,193;630;839;3,537;4,339;2,557;917;1,240;1,254;1,303;609;1,370;-58
TL-MR6400APAC;S;MINORISTA;WILSON;14,758;1,859;2,424;5,016;1,653;7,638;855;2,295;1,140;5,244;-60;2,280;1,710
TL-MR6400APAC;S;OPERADORES;LIMA;4,337;620;3,705;1,239;683;0;0;0;0;-206;0;0;0
TL-MR6400APAC;S;RETAIL;LIMA;3,077;7,846;0;0;0;3,093;3,827;694;6,976;6,836;1,654;1,986;11,727
TL-SG1005D;S;INTEGRADOR;LIMA;0;31;0;0;0;0;0;63;10;0;0;31;21
TL-SG1005D;S;INTEGRADOR;PROVINCIA SUR;0;0;0;0;84;0;0;0;0;0;0;0;0
TL-SG1005D;S;MINORISTA;AZANGARO;105;152;0;362;193;0;0;203;0;203;0;0;0
TL-SG1005D;S;MINORISTA;COMPUPALACE;295;393;0;0;590;691;0;0;812;0;0;81;0
